ID,gameName,score,releaseDate,developer,publisher
app_2390,Heretic: Shadow of the Serpent Riders,NA, 3 Aug 2007,Raven Software,Raven Software
app_239030,"Papers, Please",85, 8 Aug 2013,3909,3909
app_239070,Hammerwatch,72, 12 Aug 2013,null,3909
app_239090,Samurai Gunn,78, 10 Dec 2013,Teknopants,Teknopants
app_239160,Thief,70, 24 Feb 2014,Eidos-Montreal,Eidos-Montreal
app_239200,Amnesia: A Machine for Pigs,72, 10 Sep 2013,The Chinese Room,The Chinese Room
app_239350,Spelunky,90, 8 Aug 2013,null,The Chinese Room
app_239410,Catan: Creator's Edition,NA, 14 Aug 2013,United Soft Media,United Soft Media
app_239430,Q.U.B.E: Director's Cut,NA, 21 May 2014,Toxic Games,Toxic Games
app_239450,Gun Monkeys,NA, 28 Jun 2013,Size Five Games,Size Five Games
app_239550,Age of Empires II HD: The Forgotten,NA, 7 Nov 2013,"Hidden Path Entertainment, Ensemble StudiosSkyBox Labs","Hidden Path Entertainment, Ensemble StudiosSkyBox Labs"
app_239700,Hate Plus,NA, 19 Aug 2013,Christine Love,Christine Love
app_239720,PAC-MANTM and the Ghostly Adventures,NA, 29 Oct 2013,Namco Bandai Games,Namco Bandai Games
app_239800,Bleed,NA, 3 Jul 2013,Ian Campbell,Ian Campbell
app_240,Counter-Strike: Source,88, 1 Nov 2004,Valve,Valve
app_24010,Train Simulator 2015,NA, 18 Sep 2014,RailSimulator.com,RailSimulator.com
app_24012,BNSF ES44AC & SD40-2 Loco Add-On,NA, 30 Jul 2009,RailSimulator.com,RailSimulator.com
app_240160,Duke Nukem,NA, 1 Jul 1991,3D RealmsInterceptor Entertainment,3D RealmsInterceptor Entertainment
app_240180,Duke Nukem 2,NA, 3 Dec 1993,3D RealmsInterceptor Entertainment,3D RealmsInterceptor Entertainment
app_240200,Duke Nukem: Manhattan Project,78, 21 May 2002,"Sunstorm Interactive, 3D RealmsInterceptor Entertainment","Sunstorm Interactive, 3D RealmsInterceptor Entertainment"
app_24021,Isle of Wight Route Add-On,NA, 7 Jun 2012,RailSimulator.com,RailSimulator.com
app_24028,Rascal & Cottonwood Route Add-On,NA, 4 Sep 2009,AllAboardRails / JustTrains,AllAboardRails / JustTrains
app_240280,DCS: Black Shark 2,NA, 2 Nov 2011,Eagle Dynamics,Eagle Dynamics
app_24029,Colton & Northern Route Add-On,NA, 25 Sep 2009,AllAboardRails / JustTrains,AllAboardRails / JustTrains
app_240300,DCS: Combined Arms 1.5,NA, 31 May 2012,Eagle Dynamics,Eagle Dynamics
app_240340,Space Ace,NA, 27 Aug 2013,Digital Leisure Inc.,Digital Leisure Inc.
app_24036,HST Buffer Loco Add-On,NA, 6 Nov 2009,Oovee Game Studios,Oovee Game Studios
app_240360,Dragon's Lair 2: Time Warp,NA, 24 Oct 2013,Digital Leisure Inc.,Digital Leisure Inc.
app_240500,DCS: UH-1H Huey,NA, 30 Apr 2013,Eagle Dynamics,Eagle Dynamics
app_24055,Fort Kent to Eagle Lake Route Add-On,NA, 19 Mar 2010,AllAboard,AllAboard
app_240600,MotoGPTM13,NA, 20 Jun 2013,Milestone S.r.l.,Milestone S.r.l.
app_24065,Glasgow Airport Rail Link Route Add-On,NA, 5 May 2010,Thomson Interactive,Thomson Interactive
app_240660,Rain Blood Chronicles: Mirage,68, 11 Nov 2013,null,Thomson Interactive
app_24070,Fowler 4F Loco Add-On,NA, 28 Jun 2010,RailSimulator.com,RailSimulator.com
app_24075,Network Southeast Class 47 Loco Add-On,NA, 6 Aug 2010,RailSimulator.com,RailSimulator.com
app_240760,Wasteland 2,80, 18 Sep 2014,inXile Entertainment,inXile Entertainment
app_24082,Green & Gold HST DMU Add-On,NA, 17 Sep 2010,RailSimulator.com,RailSimulator.com
app_240820,Teleglitch: Guns and Tunes,NA, 8 Oct 2013,Test3 Projects,Test3 Projects
app_24083,West Coast Main Line North Route Add-On,NA, 1 Dec 2011,Keith RossRailSimulator.com,Keith RossRailSimulator.com
app_24095,Doncaster Works Route Add-On,NA, 22 Aug 2013,RailSimulator.com,RailSimulator.com
app_24096,Falmouth Branch Route Add-On,NA, 17 Dec 2010,RailSimulator.com,RailSimulator.com
app_240970,Half Minute Hero: The Second Coming,79, 4 Apr 2014,OPUS,OPUS
app_241070,SONAR X3,NA, 18 Dec 2013,Cakewalk,Cakewalk
app_241090,Cakewalk Expansion Pack - Steinway Grand Piano,NA, 9 Jul 2013,Digital Sound Factory,Digital Sound Factory
app_241230,Cakewalk Expansion Pack - World Instruments,NA, 9 Jul 2013,Digital Sound Factory,Digital Sound Factory
app_241240,Contraption Maker,NA, 7 Jul 2014,Spotkin,Spotkin
app_241280,Chivalry: Deadliest Warrior,69, 14 Nov 2013,Torn Banner Studios,Torn Banner Studios
app_241320,Ittle Dew,67, 23 Jul 2013,Ludosity,Ludosity
app_241364,Europa Universalis IV: American Dream,NA, 24 Sep 2013,Paradox Development Studio,Paradox Development Studio
app_241368,Europa Universalis IV: National Monuments II,NA, 24 Sep 2013,Paradox Development Studio,Paradox Development Studio
app_241369,Europa Universalis IV: Conquest of Paradise,81, 14 Jan 2014,Paradox Development Studio,Paradox Development Studio
app_241370,Europa Universalis IV: Conquistadors Unit pack,NA, 14 Jan 2014,Paradox Development Studio,Paradox Development Studio
app_241371,Europa Universalis IV: Native Americans Unit Pack,NA, 14 Jan 2014,Paradox Development Studio,Paradox Development Studio
app_241372,Europa Universalis IV: Songs of the New World,NA, 14 Jan 2014,Paradox Development Studio,Paradox Development Studio
app_241410,CastleStorm,73, 29 Jul 2013,Zen Studios,Zen Studios
app_241430,Endless Space - Disharmony,NA, 26 Jun 2013,AMPLITUDE Studios,AMPLITUDE Studios
app_241490,Cakewalk Expansion Pack - Vintage Keyboards,NA, 9 Jul 2013,Digital Sound Factory,Digital Sound Factory
app_241540,State of Decay,79, 5 Nov 2013,Undead Labs,Undead Labs
app_241600,Rogue Legacy,85, 27 Jun 2013,Cellar Door Games,Cellar Door Games
app_241720,Guncraft,73, 9 Aug 2013,Exato Games Studio,Exato Games Studio
app_241790,Z3TA+ 2,NA, 9 Sep 2013,Cakewalk,Cakewalk
app_241910,Goodbye Deponia,80, 17 Oct 2013,Daedalic Entertainment,Daedalic Entertainment
app_241950,Hacker Evolution Duality: Hardcore Package Part 1 DLC,NA, 14 Aug 2013,exosyphen studios,exosyphen studios
app_241951,Hacker Evolution Duality: Hardcore Music Pack DLC,NA, 19 Jun 2013,exosyphen studios,exosyphen studios
app_241960,Cakewalk Expansion Pack - Modern Strings,NA, 9 Jul 2013,Digital Sound Factory,Digital Sound Factory
app_241970,Cakewalk Expansion Pack - Guitars,NA, 9 Jul 2013,Digital Sound Factory,Digital Sound Factory
app_2420,The Ship Single Player,NA, 20 Nov 2006,Outerlight Ltd.,Outerlight Ltd.
app_24200,DC UniverseTM Online Free-To-Play. Your Way.,72, 2 Nov 2011,Sony Online Entertainment,Sony Online Entertainment
app_242050,Assassins Creed IV Black FlagTM,NA, 19 Nov 2013,Ubisoft Montreal,Ubisoft Montreal
app_242110,Joe Danger 2: The Movie,82, 24 Jun 2013,Hello Games,Hello Games
app_242120,Joe Danger 2: Undead Movie Pack,NA, 29 Oct 2013,Hello Games,Hello Games
app_242130,Vector Thrust,NA, 21 Aug 2014,TimeSymmetry,TimeSymmetry
app_242270,Fist Puncher: Robot Unicorn Attack Character,NA,null,Team2Bit,Team2Bit
app_242280,F1 Classics: 1990s Pack,NA, 3 Oct 2013,Codemasters Birmingham,Codemasters Birmingham
app_242290,F1 Classics: Classic Tracks Pack,NA, 3 Oct 2013,Codemasters Birmingham,Codemasters Birmingham
app_242300,CastleStorm - From Outcast to Savior,NA, 31 Jul 2013,Zen Studios,Zen Studios
app_242310,CastleStorm - The Warrior Queen,NA, 25 Sep 2013,Zen Studios,Zen Studios
app_24240,PAYDAYTM The Heist,76, 20 Oct 2011,OVERKILL Software,OVERKILL Software
app_242530,The Chaos Engine,40, 29 Aug 2013,Abstraction Games,Abstraction Games
app_242550,Rayman Legends,89, 29 Aug 2013,null,Abstraction Games
app_242570,Space Hulk,58, 15 Aug 2013,Full Control Studios,Full Control Studios
app_242630,"Crazy Machines 2: Invaders From Space, 2nd Wave DLC",NA, 1 Aug 2013,Fakt Software,Fakt Software
app_242640,Styx: Master of Shadows,NA, 7 Oct 2014,Cyanide Studio,Cyanide Studio
app_242700,Injustice: Gods Among Us Ultimate Edition,NA, 29 Nov 2013,NetherRealm StudiosHigh Voltage Software,NetherRealm StudiosHigh Voltage Software
app_242780,Cognition: An Erica Reed Thriller,NA, 19 Sep 2013,Phoenix Online Studios,Phoenix Online Studios
app_242800,Day One : Garry's Incident,NA, 25 Sep 2013,Wild Games Studio,Wild Games Studio
app_242820,140,80, 16 Oct 2013,Carlsen Games,Carlsen Games
app_242860,Verdun,NA, 19 Sep 2013,M2HBlackMill Games,M2HBlackMill Games
app_242880,"Sir, You Are Being Hunted",63, 19 Aug 2013,Big Robot Ltd,Big Robot Ltd
app_242920,Banished,NA, 18 Feb 2014,Shining Rock Software LLC,Shining Rock Software LLC
app_242940,Anachronox,77, 27 Jun 2001,null,Shining Rock Software LLC
app_242960,Blood Omen 2: Legacy of Kain,NA, 29 Mar 2002,null,Shining Rock Software LLC
app_242980,Daikatana,NA, 23 May 2000,null,Shining Rock Software LLC
app_243000,Omikron: The Nomad Soul,NA, 2 Nov 1999,Quantic Dream,Quantic Dream
app_243020,Pandemonium,NA, 31 Oct 1996,null,Quantic Dream
app_243040,Startopia,86, 19 Jun 2001,null,Quantic Dream
app_243060,Urban Chaos,NA, 30 Nov 1999,null,Quantic Dream
app_243120,Betrayer,NA, 24 Mar 2014,Blackpowder Games,Blackpowder Games
app_243140,Glare,69, 10 Oct 2013,Phobic Studios,Phobic Studios
app_243200,Memoria,79, 29 Aug 2013,Daedalic Entertainment,Daedalic Entertainment
app_243220,FRACT OSC,75, 22 Apr 2014,Phosfiend Systems,Phosfiend Systems
app_243280,Poof,NA, 8 Nov 2013,Arkedo,Arkedo
app_243300,Centration,NA, 4 Apr 2014,Angry Engineers Entertainment,Angry Engineers Entertainment
app_243320,Rekoil,32, 28 Jan 2014,Plastic Piranha,Plastic Piranha
app_243360,TrackMania2 Valley,NA, 4 Jul 2013,Nadeo,Nadeo
app_243450,Urban Trial Freestyle,58, 18 Sep 2013,Tate Multimedia,Tate Multimedia
app_243470,Watch_DogsTM,77, 26 Jun 2014,Ubisoft,Ubisoft
app_243560,Adventure Time:  Explore the Dungeon Because I DONT KNOW!,NA, 19 Nov 2013,WayForward,WayForward
app_243780,PixelJunkTM Monsters Ultimate,NA, 26 Aug 2013,null,WayForward
app_243800,Gas Guzzlers Extreme,73, 8 Oct 2013,Gamepires,Gamepires
app_243890,Mavis Beacon Teaches Typing Family Edition,NA, 18 Aug 2013,Bytes of Learning,Bytes of Learning
app_243930,Bound By Flame,NA, 8 May 2014,Spiders,Spiders
app_243950,Divinity: Dragon Commander,NA, 6 Aug 2013,Larian Studios,Larian Studios
app_243970,"Invisible, Inc.",NA, 19 Aug 2014,Klei Entertainment,Klei Entertainment
app_24400,King Arthur - The Role-playing Wargame,NA, 24 Nov 2009,NeoCoreGames,NeoCoreGames
app_244030,Take On Mars,NA, 1 Aug 2013,Bohemia Interactive,Bohemia Interactive
app_244050,Rise of Flight: Channel Battles Edition,77, 5 Sep 2013,777 Studios,777 Studios
app_244060,Rise of Flight: Channel Battles Edition - Ace Pack,77, 5 Sep 2013,777 Studios,777 Studios
app_244061,Rise of Flight: Channel Battles Edition - Furious Wings,77, 5 Sep 2013,777 Studios,777 Studios
app_244062,Rise of Flight: Channel Battles Edition - Birth of Warbirds,77, 5 Sep 2013,777 Studios,777 Studios
app_244063,Rise of Flight: Channel Battles Edition - Ultimately the Best Fighter,77, 5 Sep 2013,777 Studios,777 Studios
app_244064,Rise of Flight: Channel Battles Edition - Bloody April,77, 5 Sep 2013,777 Studios,777 Studios
app_244065,Rise of Flight: Channel Battles Edition - Legendary Bombers,77, 5 Sep 2013,777 Studios,777 Studios
app_244066,Rise of Flight: Channel Battles Edition - Battle of Saint-Mihiel,77, 5 Sep 2013,777 Studios,777 Studios
app_244070,Sid Meiers Ace Patrol,NA, 27 Aug 2013,Firaxis Games,Firaxis Games
app_244090,Sid Meiers Ace Patrol: Pacific Skies,NA, 5 Nov 2013,Firaxis,Firaxis
app_24410,Crusaders: Thy Kingdom Come,NA, 8 Oct 2009,NeoCoreGames,NeoCoreGames
app_24420,Aquaria,82, 7 Dec 2007,"Bit Blot, LLC","Bit Blot, LLC"
app_244210,Assetto Corsa,NA, 8 Nov 2013,Kunos Simulazioni,Kunos Simulazioni
app_244230,War Thunder - Steam Pack,NA, 15 Aug 2013,Gaijin Entertainment,Gaijin Entertainment
app_244290,MODO Steam Edition,NA, 10 Dec 2013,The Foundry,The Foundry
app_244350,War Thunder - Mustang Advanced Pack,NA, 15 Aug 2013,Gaijin Entertainment,Gaijin Entertainment
app_244390,War Thunder - Ace Advanced Pack,NA, 15 Aug 2013,Gaijin Entertainment,Gaijin Entertainment
app_24440,King Arthur: Knights and Vassals DLC,NA, 19 Jan 2010,NeoCoreGames,NeoCoreGames
app_24441,King Arthur: Legendary Artifacts DLC,NA, 19 Jan 2010,NeoCoreGames,NeoCoreGames
app_244410,Supreme Ruler 1936,NA, 9 May 2014,BattleGoat Studios,BattleGoat Studios
app_244430,realMyst: Masterpiece Edition,NA, 5 Feb 2014,Cyan,Cyan
app_244450,Men of War: Assault Squad 2,68, 15 May 2014,Digitalmindsoft,Digitalmindsoft
app_24447,King Arthur: The Saxons,NA, 8 Jul 2010,NeoCoreGames,NeoCoreGames
app_24449,King Arthur: The Druids,NA, 3 Feb 2011,NeoCoreGames,NeoCoreGames
app_244590,Epigenesis,NA, 1 Aug 2014,Dead Shark Triplepunch,Dead Shark Triplepunch
app_24460,King Arthur: Fallen Champions,54, 16 Sep 2011,NEOCORE GAMES,NEOCORE GAMES
app_244610,BioShock 2: Minervas Den,NA, 2 Oct 2013,2K Marin2K ChinaDigital Extremes2K Australia,2K Marin2K ChinaDigital Extremes2K Australia
app_244690,Face Noir,59, 17 Oct 2013,Mad Orange,Mad Orange
app_24470,King Arthur Collection,NA, 24 May 2011,NeoCoreGames,NeoCoreGames
app_244710,Shelter,69, 28 Aug 2013,Might and Delight,Might and Delight
app_244730,Divekick,73, 20 Aug 2013,Iron Galaxy Studios,Iron Galaxy Studios
app_24480,King Arthur II: The Role-Playing Wargame,66, 27 Jan 2012,NEOCORE GAMES,NEOCORE GAMES
app_244810,Foul Play,69, 18 Sep 2013,null,NEOCORE GAMES
app_244830,Wing IDE 5,NA, 30 Apr 2014,Wingware,Wingware
app_244850,Space Engineers,NA, 23 Oct 2013,null,Wingware
app_244870,Electronic Super Joy,NA, 23 Aug 2013,Michael Todd Games,Michael Todd Games
app_24488,King Arthur II: Dead Legions,NA, 27 Jan 2012,NEOCORE GAMES,NEOCORE GAMES
app_244890,VelocityUltra,NA, 12 Dec 2013,Curve StudiosFuturLab,Curve StudiosFuturLab
app_244930,SNOW,NA, 10 Oct 2013,Poppermost Productions,Poppermost Productions
app_244950,Where is my Heart?,74, 29 May 2014,Schulenburg Software,Schulenburg Software
app_2450,Bloody Good Time,73, 29 Oct 2010,Outerlight Ltd.,Outerlight Ltd.
app_245010,Deathtrap Dungeon,NA, 25 Jun 1998,null,Outerlight Ltd.
app_245030,Leviathan Warships: Commonwealth Unit Pack,NA, 24 Sep 2013,Pieces Interactive,Pieces Interactive
app_245050,SpellForce 2 - Demons of the Past,NA, 16 Jan 2014,Nordic GamesMind Over Matter Studios,Nordic GamesMind Over Matter Studios
app_245130,The Dead Linger,NA, 27 Sep 2013,Sandswept Studios,Sandswept Studios
app_245150,The Novelist,66, 10 Dec 2013,Orthogonal Games,Orthogonal Games
app_245170,Skullgirls,83, 22 Aug 2013,Lab Zero Games,Lab Zero Games
app_245172,Skullgirls: Color Palette Bundle,NA, 5 Sep 2013,Lab Zero Games,Lab Zero Games
app_245174,Skullgirls: Squigly,NA, 22 Aug 2013,Lab Zero Games,Lab Zero Games
app_245190,Pinball FX2 - Captain America Table,NA, 5 Jul 2013,Zen Studios,Zen Studios
app_245191,Pinball FX2 - Mars Table,NA, 26 Jul 2013,Zen Studios,Zen Studios
app_245192,Pinball FX2 - Excalibur Table,NA, 26 Jul 2013,Zen Studios,Zen Studios
app_245193,Pinball FX2 - Earth Defense Table,NA, 27 Aug 2013,Zen Studios,Zen Studios
app_245280,ENSLAVEDTM: Odyssey to the WestTM Premium Edition,NA, 24 Oct 2013,Ninja Theory,Ninja Theory
app_245390,"I Have No Mouth, and I Must Scream",NA, 31 Oct 1996,Cyberdreams,Cyberdreams
app_245450,Wizardry 8,85, 15 Nov 2001,Sir-Tech Canada,Sir-Tech Canada
app_245470,Democracy 3,70, 14 Oct 2013,Positech Games,Positech Games
app_245490,Trials FusionTM,80, 24 Apr 2014,"RedLynx, in collaboration with  Ubisoft Shanghai, Ubisoft Kiev","RedLynx, in collaboration with  Ubisoft Shanghai, Ubisoft Kiev"
app_245570,A-10A for DCS World,NA, 19 Aug 2013,Eagle Dynamics,Eagle Dynamics
app_245580,Su-25 for DCS World,NA, 26 Jul 2013,Eagle Dynamics,Eagle Dynamics
app_245620,Tropico 5,75, 23 May 2014,Haemimont Games,Haemimont Games
app_245730,Flashback,NA, 1 Oct 2013,null,Haemimont Games
app_245810,DCS: A-10C Warthog - DLC,NA, 22 Sep 2010,Eagle Dynamics,Eagle Dynamics
app_245890,Borderlands 2: Headhunter 1: Bloody Harvest,89, 22 Oct 2013,Gearbox SoftwareAspyr (Mac),Gearbox SoftwareAspyr (Mac)
app_245910,Borderlands 2: Headhunter 2: Wattle Gobbler,NA, 26 Nov 2013,Gearbox SoftwareAspyr (Mac),Gearbox SoftwareAspyr (Mac)
app_245930,Borderlands 2: Headhunter 3: Mercenary Day,NA, 17 Dec 2013,Gearbox SoftwareAspyr (Mac),Gearbox SoftwareAspyr (Mac)
app_245950,Borderlands 2: Headhunter 4: Wedding Day Massacre,NA, 11 Feb 2014,Gearbox SoftwareAspyr (Mac),Gearbox SoftwareAspyr (Mac)
app_245970,Borderlands 2: Headhunter 5: Son of Crawmerax,NA, 15 Apr 2014,Gearbox SoftwareAspyr (Mac),Gearbox SoftwareAspyr (Mac)
app_246010,Farming Simulator 2013: Marshall Trailers,NA, 2 Apr 2014,Giants Software,Giants Software
app_246030,Farming Simulator 2013: Vaderstad,NA, 2 Apr 2014,Giants Software,Giants Software
app_246050,Farming Simulator 2013 - Official Expansion (Titanium),NA, 9 Oct 2013,Giants Software,Giants Software
app_246070,Hack 'n' Slash,80, 9 Sep 2014,Double Fine Productions,Double Fine Productions
app_246090,Spacebase DF-9,NA, 15 Oct 2013,Double Fine Productions,Double Fine Productions
app_246250,Pac-Man Championship Edition DX+: Mountain Course,NA, 24 Sep 2013,"Mine Loader Software Co., Ltd.","Mine Loader Software Co., Ltd."
app_246251,Pac-Man Championship Edition DX+: Big Eater Course,NA, 24 Sep 2013,"Mine Loader Software Co., Ltd.","Mine Loader Software Co., Ltd."
app_246252,Pac-Man Championship Edition DX+: Championship III & Highway II Courses,NA, 24 Sep 2013,"Mine Loader Software Co., Ltd.","Mine Loader Software Co., Ltd."
app_246253,Pac-Man Championship Edition DX+: Dig Dug Skin,NA, 24 Sep 2013,"Mine Loader Software Co., Ltd.","Mine Loader Software Co., Ltd."
app_246254,Pac-Man Championship Edition DX+: Rally-X Skin,NA, 24 Sep 2013,"Mine Loader Software Co., Ltd.","Mine Loader Software Co., Ltd."
app_246255,Pac-Man Championship Edition DX+: Pac is Back Skin,NA, 24 Sep 2013,"Mine Loader Software Co., Ltd.","Mine Loader Software Co., Ltd."
app_246256,Pac-Man Championship Edition DX+: Pac Steps BGM,NA, 24 Sep 2013,"Mine Loader Software Co., Ltd.","Mine Loader Software Co., Ltd."
app_246257,Pac-Man Championship Edition DX+: Reentrance BGM,NA, 24 Sep 2013,"Mine Loader Software Co., Ltd.","Mine Loader Software Co., Ltd."
app_246260,openCanvas 5.5,NA, 22 Jan 2014,PGN Dev,PGN Dev
app_246300,Paranormal,NA, 19 Oct 2012,null,PGN Dev
app_24634,Trainz Simulator DLC: Blue Comet,NA, 6 Aug 2010,N3V Games,N3V Games
app_24635,Trainz Simulator DLC: The Duchess,NA, 22 Jun 2011,N3V Games,N3V Games
app_246360,Perfection.,NA, 17 May 2013,Dumb and Fat Games,Dumb and Fat Games
app_24640,Trainz: Classic Cabon City,NA, 1 Sep 2010,N3V Games,N3V Games
app_246400,Nekro,NA, 2 May 2014,darkForge Games LLC,darkForge Games LLC
app_246420,Kingdom Rush,NA, 6 Jan 2014,Ironhide Game Studio,Ironhide Game Studio
app_24650,Trainz Settle and Carlisle,NA, 1 Oct 2010,N3V Games,N3V Games
app_246562,Space Hulk - Kraken Skin DLC,NA, 15 Aug 2013,Full Control Studios,Full Control Studios
app_246563,Space Hulk - Sword of Halcyon Campaign,NA, 21 Nov 2013,null,Full Control Studios
app_246564,Space Hulk - Defilement of Honour Campaign,NA, 21 Nov 2013,null,Full Control Studios
app_246580,The Typing of The Dead: Overkill,NA, 29 Oct 2013,Modern Dream,null
app_24660,Trainz: Murchison 2,NA, 22 Oct 2010,N3V Games,N3V Games
app_246600,Bitmap2Material,NA, 20 Aug 2013,Allegorithmic,Allegorithmic
app_246620,Plague Inc: Evolved,NA, 20 Feb 2014,Ndemic Creations,Ndemic Creations
app_246680,Secrets of Rtikon,NA, 7 Jan 2014,Broken Rules,Broken Rules
app_24670,TrainzTM Simulator 12,NA, 8 Jun 2011,N3V Games,N3V Games
app_246700,Strike Vector,73, 28 Jan 2014,Ragequit Corporation,Ragequit Corporation
app_24673,Trainz Simulator DLC: Aerotrain,NA, 6 May 2013,N3V Games,N3V Games
app_246740,Huntsman: The Orphanage (Halloween Edition),NA, 13 Sep 2013,ShadowShifters,ShadowShifters
app_24676,Trainz Simulator DLC: PRR T1,NA, 29 Nov 2012,N3V Games,N3V Games
app_246760,Legends of Eisenwald,NA, 9 Oct 2013,Aterdux Entertainment,Aterdux Entertainment
app_24677,Trainz Simulator DLC: Coronation Scot,NA, 6 May 2013,N3V Games,N3V Games
app_24678,Trainz Simulator DLC: BR Class 14,NA, 6 May 2013,N3V Games,N3V Games
app_246800,BeatBlasters III,56, 21 Feb 2014,Chainsawesome Games,Chainsawesome Games
app_246840,FATE,80, 18 May 2005,WildTangent,WildTangent
app_246880,Recruits,NA, 31 Jul 2014,Commotion Games Pty Ltd,Commotion Games Pty Ltd
app_246900,Viscera Cleanup Detail,NA, 4 Apr 2014,RuneStorm,RuneStorm
app_246940,Lords of the Black Sun,NA, 12 Sep 2014,Arkavi Studios,Arkavi Studios
app_246960,Giana Sisters: Twisted Dreams - Rise of the Owlverlord,84, 26 Sep 2013,Black Forest Games,Black Forest Games
app_246980,InFlux,NA, 23 Jul 2013,Impromptu Games,Impromptu Games
app_247000,Talisman: Digital Edition,51, 25 Feb 2014,Nomad Games Limited,Nomad Games Limited
app_247020,"Cook, Serve, Delicious!",NA, 8 Oct 2013,Vertigo Gaming,Vertigo Gaming
app_247140,Soundodger+,78, 11 Oct 2013,Studio Bean,Studio Bean
app_24720,SPORETM Galactic Adventures,70, 23 Jun 2009,EA - Maxis,EA - Maxis
